id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
A013682,2022-11-06,Consumo,Sucursal,Metropolitana,5892939,60,811090,0.1383,53,913,2841186,0,
A013683,2021-07-03,Automotriz,Sucursal,Biobío,4313969,12,481299,0.899,24,504,4217090,104,2022-05-29
A013684,2022-05-08,Consumo,Sucursal,Metropolitana,4925983,12,676492,0.7282,24,646,1104716,0,
A013685,2023-03-27,Automotriz,Digital,Valparaíso,3195492,24,608122,0.2599,23,870,359027,0,
A013686,2023-03-25,Tarjeta,Digital,Valparaíso,1530918,36,420000,0.109,12,786,556283,0,
A013687,2021-05-20,Consumo,Sucursal,Metropolitana,3252055,60,453670,0.1321,28,899,2249411,0,
A013688,2022-03-11,Consumo,Sucursal,Otras,4633404,36,882269,0.1767,39,912,2898401,51,
A013689,2022-06-04,Microempresa,Digital,Otras,3648266,24,864678,0.1867,8,823,1951461,0,
A013690,2022-10-29,Consumo,Sucursal,Metropolitana,2099718,24,488593,0.2111,52,866,1526465,0,
A013691,2022-05-27,Consumo,Digital,Metropolitana,1161159,60,420000,0.0513,19,805,912681,0,
A013692,2021-07-11,Automotriz,Convenio,Metropolitana,4870560,36,640098,0.2549,22,739,4052349,0,
A013693,2022-08-08,Tarjeta,Sucursal,Valparaíso,4626411,48,893953,0.1284,28,806,1796834,87,
A013694,2021-01-20,Consumo,Sucursal,Metropolitana,6100171,48,1466764,0.0992,37,905,5042187,0,
A013695,2023-01-29,Consumo,Convenio,Metropolitana,3775340,48,733950,0.1288,57,950,933036,74,
A013696,2021-08-13,Automotriz,Digital,Metropolitana,1642663,60,566430,0.0587,26,865,547246,0,
A013697,2022-03-28,Consumo,Sucursal,Valparaíso,1165696,24,420000,0.1389,25,834,1019194,193,2023-04-22
A013698,2021-12-08,Microempresa,Sucursal,Metropolitana,2913555,48,481538,0.1488,65,931,1753820,0,
A013699,2021-01-06,Automotriz,Digital,Valparaíso,3637120,48,420000,0.1923,28,777,2473129,0,
A013700,2021-06-30,Tarjeta,Sucursal,Biobío,2273511,36,568304,0.1262,31,795,1646250,0,
A013701,2021-08-01,Tarjeta,Convenio,Metropolitana,3173185,18,420000,0.5012,27,693,2526077,0,
A013702,2021-05-04,Consumo,Convenio,Biobío,733125,60,442211,0.0333,11,839,476158,0,
A013703,2023-04-03,Tarjeta,Sucursal,Metropolitana,4053624,36,454644,0.2651,60,814,2181533,0,
A013704,2023-04-07,Tarjeta,Sucursal,Otras,1282706,36,761378,0.0559,21,870,995556,0,
A013705,2021-07-02,Consumo,Digital,Otras,2205338,36,644143,0.1068,19,840,405081,0,
A013706,2022-08-31,Consumo,Sucursal,Otras,712484,60,420000,0.0317,27,797,302663,0,
A013707,2021-11-07,Consumo,Sucursal,Metropolitana,3647817,12,1213503,0.2902,22,826,949540,0,
A013708,2022-05-31,Automotriz,Digital,Otras,7717828,24,1334661,0.2815,54,818,4981063,0,
A013709,2021-07-27,Tarjeta,Sucursal,Metropolitana,3682223,48,420000,0.2146,16,780,2028382,0,
A013710,2021-11-21,Consumo,Sucursal,Metropolitana,873186,18,420000,0.1338,25,821,553097,0,
A013711,2021-05-18,Consumo,Convenio,Valparaíso,1338399,36,420000,0.1045,30,829,1028470,0,
A013712,2022-04-28,Tarjeta,Convenio,Otras,2916610,36,868725,0.1052,12,850,2323257,0,
A013713,2021-08-31,Microempresa,Convenio,Metropolitana,5790567,12,1085851,0.5139,31,690,1959260,0,
A013714,2022-07-17,Microempresa,Digital,Biobío,3515578,36,420000,0.2542,33,816,1183793,0,
A013715,2022-01-20,Tarjeta,Digital,Valparaíso,644020,60,431012,0.0293,22,843,415094,0,
A013716,2021-11-09,Automotriz,Sucursal,Valparaíso,10255376,48,1317124,0.173,32,855,8529965,0,
A013717,2022-03-11,Microempresa,Digital,Biobío,6859422,18,966554,0.4654,26,744,3809779,0,
A013718,2022-11-20,Tarjeta,Sucursal,Valparaíso,2551388,36,611024,0.1292,49,926,1264920,0,
A013719,2023-05-28,Tarjeta,Digital,Valparaíso,3055294,36,1275925,0.0726,45,887,353595,0,
A013720,2021-08-26,Consumo,Convenio,Metropolitana,780882,18,420000,0.111,31,920,529132,0,
A013721,2021-01-09,Consumo,Convenio,Otras,2972195,36,450736,0.2048,16,775,1198055,0,
A013722,2021-07-02,Automotriz,Convenio,Metropolitana,1537667,24,686831,0.1118,43,950,574081,0,
A013723,2022-10-03,Consumo,Convenio,Otras,7871788,24,1123141,0.3422,69,927,4062499,0,
A013724,2021-10-06,Automotriz,Sucursal,Valparaíso,2746884,18,457461,0.3651,20,795,1476385,0,
A013725,2023-01-09,Tarjeta,Digital,Metropolitana,3528820,24,1156438,0.1467,91,950,683323,0,
A013726,2022-12-24,Consumo,Sucursal,Metropolitana,2821087,60,525855,0.1037,57,829,396279,0,
A013727,2022-02-04,Microempresa,Digital,Metropolitana,7291645,48,971609,0.173,51,903,3218665,0,
A013728,2021-09-02,Consumo,Sucursal,Otras,1840674,36,525402,0.116,36,846,1550331,0,
A013729,2023-04-08,Consumo,Digital,Otras,5586772,36,937328,0.1843,23,805,1260354,0,
A013730,2023-02-21,Consumo,Sucursal,Otras,1954919,24,488874,0.1972,37,902,411755,0,
A013731,2021-05-07,Consumo,Digital,Metropolitana,1246706,36,833337,0.0468,33,919,608870,0,
A013732,2022-12-31,Automotriz,Digital,Metropolitana,892664,36,450234,0.0631,16,853,511608,0,
A013733,2022-06-18,Consumo,Digital,Metropolitana,1891400,24,794894,0.1054,35,878,860324,0,
A013734,2022-09-01,Microempresa,Digital,Otras,6774290,36,768067,0.2879,43,841,5547415,0,
A013735,2023-01-28,Consumo,Sucursal,Otras,3561038,60,567276,0.1174,34,838,764931,0,
A013736,2021-08-29,Consumo,Sucursal,Biobío,3559178,48,659743,0.1323,72,950,2740880,0,
A013737,2021-05-26,Tarjeta,Digital,Biobío,3692575,18,420000,0.5827,30,676,2122797,275,2023-02-15
A013738,2023-05-08,Tarjeta,Convenio,Metropolitana,3533957,24,634128,0.263,11,712,2054713,0,
A013739,2021-01-18,Tarjeta,Digital,Otras,4276730,60,502149,0.1529,56,828,2402487,90,2021-12-14
A013740,2023-01-23,Tarjeta,Digital,Metropolitana,5022663,24,762323,0.295,64,828,1693614,24,
A013741,2022-03-11,Consumo,Digital,Metropolitana,2133427,36,680958,0.0954,49,933,1402841,0,
A013742,2021-03-06,Consumo,Sucursal,Biobío,3464582,12,420000,0.7413,70,618,3154747,144,2021-12-01
A013743,2023-04-05,Consumo,Digital,Valparaíso,7458610,60,1630257,0.0924,22,868,1459780,0,
A013744,2022-08-17,Microempresa,Digital,Metropolitana,3023678,18,420000,0.447,28,690,1807657,0,
A013745,2022-04-06,Consumo,Sucursal,Biobío,1133682,24,877788,0.0635,35,869,591442,0,
A013746,2022-10-29,Consumo,Sucursal,Metropolitana,3864993,36,469226,0.2443,32,793,1064284,0,
A013747,2023-02-03,Microempresa,Digital,Otras,1348263,18,420000,0.2173,14,796,596856,0,
A013748,2023-04-23,Consumo,Digital,Metropolitana,3653449,60,597408,0.116,15,871,887515,0,
A013749,2021-10-21,Consumo,Digital,Metropolitana,8572576,48,1070921,0.2031,15,810,5631470,0,
A013750,2021-05-12,Consumo,Digital,Otras,3275955,24,610221,0.264,18,739,1236515,86,
A013751,2022-11-11,Microempresa,Digital,Valparaíso,8887942,24,992292,0.4369,11,708,5769996,0,
A013752,2022-05-30,Consumo,Digital,Metropolitana,5159884,12,1003678,0.4658,63,800,3601547,0,
A013753,2023-06-15,Consumo,Digital,Metropolitana,9154487,60,1974366,0.0939,12,922,2251843,0,
A013754,2022-08-26,Consumo,Sucursal,Metropolitana,5379383,60,655118,0.1535,20,815,757914,0,
A013755,2023-02-25,Tarjeta,Digital,Otras,4292053,36,985156,0.1325,25,813,3285145,0,
A013756,2021-04-29,Tarjeta,Sucursal,Otras,765725,36,420000,0.0539,42,865,82962,0,
A013757,2023-06-05,Consumo,Sucursal,Biobío,3204923,24,420000,0.3609,42,748,375839,0,
A013758,2021-01-20,Consumo,Digital,Metropolitana,2580496,36,605059,0.13,38,825,1370334,0,
A013759,2022-10-05,Tarjeta,Sucursal,Metropolitana,8314857,60,2227669,0.0732,41,950,997593,0,
A013760,2022-08-27,Consumo,Convenio,Otras,2370128,48,549263,0.1015,49,939,365243,0,
A013761,2021-10-21,Automotriz,Convenio,Biobío,8197197,18,1169737,0.4731,30,727,5172981,124,2022-09-16
A013762,2021-11-17,Consumo,Convenio,Otras,2822820,60,420000,0.1235,71,904,492771,0,
A013763,2022-07-15,Tarjeta,Sucursal,Metropolitana,1405265,12,420000,0.3269,19,755,903445,107,2023-03-12
A013764,2023-01-01,Automotriz,Convenio,Metropolitana,1386319,48,420000,0.0813,40,850,234280,75,
A013765,2021-10-29,Microempresa,Convenio,Biobío,1319583,36,545397,0.0783,41,857,430070,0,
A013766,2023-01-23,Automotriz,Sucursal,Metropolitana,726356,18,420000,0.1123,24,799,457191,0,
A013767,2022-09-27,Microempresa,Digital,Otras,710267,12,420000,0.1671,45,866,411158,61,
A013768,2022-02-23,Consumo,Sucursal,Valparaíso,4953946,48,1224855,0.0925,9,869,3744764,0,
A013769,2021-12-15,Consumo,Sucursal,Otras,5200258,24,831024,0.2881,43,813,3450345,0,
A013770,2022-08-05,Consumo,Digital,Valparaíso,4267776,36,489400,0.2945,9,780,1415631,0,
A013771,2022-06-15,Automotriz,Sucursal,Valparaíso,835997,24,488662,0.0782,28,858,349962,0,
A013772,2022-07-25,Consumo,Convenio,Valparaíso,2992577,36,420000,0.2155,35,833,1091147,0,
A013773,2022-04-18,Tarjeta,Digital,Metropolitana,902055,60,446226,0.0397,17,818,270731,0,
A013774,2022-04-19,Tarjeta,Digital,Valparaíso,2037276,24,432718,0.2105,83,828,1471401,0,
A013775,2021-10-27,Tarjeta,Digital,Valparaíso,9715173,24,1277926,0.3481,27,750,1032567,24,
A013776,2022-04-03,Tarjeta,Sucursal,Metropolitana,6120375,36,937279,0.214,14,779,4115570,0,
A013777,2021-05-24,Consumo,Sucursal,Metropolitana,1688022,48,420000,0.0962,19,827,427803,0,
A013778,2022-11-14,Consumo,Sucursal,Valparaíso,6609185,60,741774,0.1649,108,908,3076344,0,
A013779,2021-12-31,Tarjeta,Digital,Otras,901684,18,420000,0.1453,18,791,617524,0,
A013780,2022-12-17,Consumo,Sucursal,Metropolitana,5301177,48,733162,0.1654,5,779,3096482,0,
A013781,2022-02-18,Automotriz,Digital,Valparaíso,5661706,24,650704,0.4312,17,690,5119516,90,2023-01-14
A013782,2021-08-02,Automotriz,Sucursal,Metropolitana,2513753,48,581668,0.0998,27,928,1906813,0,
A013783,2021-02-10,Consumo,Digital,Metropolitana,2478882,24,420000,0.291,17,746,696185,0,
A013784,2023-05-13,Consumo,Sucursal,Valparaíso,12965360,18,2107737,0.3739,20,784,3474500,0,
A013785,2021-03-08,Consumo,Sucursal,Valparaíso,1090724,60,741592,0.0298,13,920,342711,0,
A013786,2021-08-25,Automotriz,Digital,Otras,4504051,60,651322,0.1305,24,823,1894629,83,
A013787,2021-09-19,Automotriz,Digital,Otras,4255614,24,547504,0.3725,18,750,1029081,0,
A013788,2022-02-05,Automotriz,Sucursal,Metropolitana,2401467,24,856310,0.133,30,867,272280,0,
A013789,2021-06-23,Tarjeta,Sucursal,Valparaíso,6187237,36,966914,0.1926,11,788,3282960,0,
A013790,2022-07-14,Consumo,Convenio,Valparaíso,8451632,24,989087,0.4218,17,689,6819637,0,
A013791,2023-06-09,Automotriz,Sucursal,Metropolitana,2614297,24,420000,0.2954,45,807,1711769,0,
A013792,2022-05-03,Consumo,Sucursal,Metropolitana,1893746,36,466355,0.1327,44,873,1388624,0,
A013793,2022-04-19,Consumo,Digital,Otras,1117344,36,534138,0.063,16,853,717392,0,
A013794,2022-07-01,Consumo,Digital,Metropolitana,3098030,24,682906,0.2213,15,809,503014,0,
A013795,2022-01-23,Microempresa,Convenio,Biobío,1141479,36,607725,0.0606,33,877,455282,0,
A013796,2022-10-23,Automotriz,Sucursal,Otras,3636070,24,574876,0.2957,25,798,1412785,0,
A013797,2021-11-24,Consumo,Sucursal,Biobío,7084141,36,845988,0.2813,24,779,2418765,0,
A013798,2021-10-11,Microempresa,Sucursal,Metropolitana,2296122,36,875144,0.0799,8,880,1919020,0,
A013799,2022-03-14,Automotriz,Sucursal,Metropolitana,1447984,24,695813,0.1043,64,940,819772,0,
A013800,2022-09-29,Consumo,Sucursal,Valparaíso,4261239,36,633613,0.2156,30,818,2071382,0,
A013801,2022-12-28,Microempresa,Sucursal,Metropolitana,1452415,36,420000,0.1167,23,830,307337,0,
A013802,2021-05-25,Tarjeta,Digital,Otras,3440408,36,420000,0.2705,24,747,462824,0,
A013803,2021-08-11,Consumo,Sucursal,Metropolitana,4292166,48,888403,0.1211,28,837,1459295,85,
A013804,2021-12-25,Consumo,Sucursal,Valparaíso,2634039,48,431226,0.139,41,900,1145954,0,
A013805,2022-11-13,Consumo,Sucursal,Metropolitana,3211841,24,420000,0.3878,12,728,2192355,0,
A013806,2023-04-23,Consumo,Convenio,Valparaíso,580245,60,420000,0.0272,34,838,146954,0,
A013807,2022-09-12,Consumo,Sucursal,Metropolitana,3738542,18,420000,0.5677,17,637,797992,0,
A013808,2021-06-19,Consumo,Sucursal,Biobío,3414028,36,631072,0.1687,18,826,1431223,0,
A013809,2021-03-09,Microempresa,Sucursal,Metropolitana,3671445,36,420000,0.268,14,776,3581666,196,2021-07-07
A013810,2023-05-04,Consumo,Digital,Biobío,2554323,36,520874,0.1623,14,808,755624,0,
A013811,2022-08-23,Consumo,Convenio,Metropolitana,2440805,36,978284,0.0751,34,839,1105803,0,
A013812,2021-09-10,Consumo,Sucursal,Metropolitana,6031718,36,827870,0.2358,26,799,2777253,0,
A013813,2022-02-10,Consumo,Convenio,Metropolitana,995401,60,420000,0.0467,35,864,352271,0,
A013814,2021-11-30,Tarjeta,Sucursal,Metropolitana,1438505,18,420000,0.2225,40,746,1182599,90,2022-02-28
A013815,2023-05-04,Microempresa,Digital,Otras,1687161,18,420000,0.2503,33,825,1379739,0,
A013816,2023-01-12,Automotriz,Digital,Otras,6055049,24,1037970,0.2785,56,886,3036956,48,
A013817,2022-07-03,Microempresa,Sucursal,Metropolitana,8739357,24,1028187,0.3862,28,814,8507898,90,2023-12-25
A013818,2022-11-05,Consumo,Sucursal,Biobío,13167354,24,1535634,0.3805,60,818,3886895,0,
A013819,2021-11-06,Microempresa,Sucursal,Biobío,4083589,18,854207,0.2969,40,774,3315836,60,
A013820,2022-10-01,Consumo,Digital,Valparaíso,2620403,36,420000,0.1907,42,792,1897605,0,
A013821,2021-01-13,Consumo,Sucursal,Otras,599947,48,420000,0.0316,6,900,205429,0,
A013822,2021-02-15,Consumo,Convenio,Otras,1813748,60,617401,0.0581,34,874,220195,0,
A013823,2022-03-03,Consumo,Sucursal,Otras,3181355,18,440822,0.4757,23,661,2873600,146,2022-11-28
A013824,2021-08-07,Automotriz,Sucursal,Biobío,2691575,36,420000,0.2116,30,839,916130,72,
A013825,2022-01-13,Automotriz,Sucursal,Metropolitana,3477919,60,420000,0.1502,9,774,576960,11,
A013826,2022-05-13,Consumo,Sucursal,Biobío,4850428,36,631748,0.2544,35,824,2856422,0,
A013827,2021-01-21,Consumo,Sucursal,Biobío,6336284,24,707900,0.4313,16,741,4126601,0,
A013828,2023-04-09,Automotriz,Digital,Metropolitana,2932760,24,686832,0.2098,40,794,970615,0,
A013829,2023-01-14,Consumo,Digital,Otras,7594671,36,913491,0.2617,15,816,2047515,0,
A013830,2021-02-15,Consumo,Digital,Biobío,3881014,36,1044723,0.124,51,950,416209,5,
A013831,2022-09-06,Consumo,Convenio,Biobío,4984212,48,1033989,0.1203,43,882,2464460,0,
A013832,2023-04-04,Consumo,Sucursal,Biobío,7097684,24,854124,0.3718,15,770,3815681,0,
A013833,2021-02-12,Consumo,Digital,Otras,4064959,18,594406,0.4468,15,697,2212743,0,
A013834,2023-02-06,Consumo,Convenio,Otras,1522418,24,471610,0.154,29,766,804065,0,
A013835,2022-01-07,Consumo,Convenio,Metropolitana,3688960,24,1350534,0.1294,36,950,2566706,0,
A013836,2022-08-01,Automotriz,Sucursal,Valparaíso,1205554,36,461566,0.084,19,884,989706,63,
A013837,2023-04-10,Tarjeta,Digital,Metropolitana,13677542,24,1901101,0.3211,10,773,6927666,0,
A013838,2021-01-26,Consumo,Sucursal,Metropolitana,978026,60,420000,0.0448,54,950,616454,0,
A013839,2022-05-20,Tarjeta,Digital,Valparaíso,2574356,36,912720,0.0912,15,779,573469,68,
A013840,2021-01-09,Consumo,Digital,Otras,4600085,48,688732,0.1489,38,834,3252367,0,
A013841,2022-11-25,Consumo,Sucursal,Metropolitana,704946,12,420000,0.1703,23,861,217259,0,
A013842,2023-02-05,Tarjeta,Convenio,Valparaíso,3000927,18,420000,0.4765,21,580,1648644,0,
A013843,2021-12-22,Automotriz,Digital,Biobío,3951362,12,524556,0.6683,22,605,3261405,182,2022-12-17
A013844,2021-07-06,Tarjeta,Sucursal,Metropolitana,1807521,60,773696,0.0457,36,950,1457729,0,
A013845,2021-08-27,Microempresa,Convenio,Otras,10718922,12,1387249,0.7362,16,721,7352674,231,2022-05-24
A013846,2023-01-10,Tarjeta,Sucursal,Metropolitana,819619,60,420000,0.0367,33,866,612522,0,
A013847,2021-03-16,Consumo,Sucursal,Valparaíso,3319651,24,437404,0.3537,39,744,1792886,0,
A013848,2023-06-12,Tarjeta,Digital,Biobío,3260567,48,877459,0.0908,24,881,1833230,0,
A013849,2022-05-04,Tarjeta,Digital,Metropolitana,4119616,24,994624,0.1855,42,862,2133186,0,
A013850,2022-11-27,Tarjeta,Digital,Otras,1974145,24,505147,0.1753,45,796,1205131,0,
A013851,2021-03-17,Tarjeta,Digital,Otras,1486793,36,420000,0.1114,79,950,1217231,0,
A013852,2021-05-24,Tarjeta,Digital,Metropolitana,3906187,36,516903,0.2346,25,783,1288109,88,
A013853,2023-04-12,Tarjeta,Sucursal,Metropolitana,830313,18,462330,0.1217,36,782,307426,0,
A013854,2022-02-03,Tarjeta,Sucursal,Valparaíso,2498853,24,482664,0.2551,38,810,658082,29,
A013855,2021-09-29,Consumo,Convenio,Biobío,4482115,36,634285,0.237,48,950,2083294,0,
A013856,2021-03-19,Consumo,Convenio,Otras,4275048,36,1671672,0.0783,7,847,1177084,0,
A013857,2022-04-20,Tarjeta,Digital,Biobío,2709651,24,491685,0.2782,81,901,702561,0,
A013858,2021-07-16,Consumo,Digital,Metropolitana,5732254,12,870206,0.5944,36,701,4166646,0,
A013859,2022-06-02,Automotriz,Sucursal,Biobío,641490,24,440279,0.069,46,881,148486,0,
A013860,2022-11-01,Tarjeta,Digital,Otras,2633809,24,420000,0.2876,42,730,287132,0,
A013861,2022-06-11,Consumo,Digital,Otras,2392920,18,581099,0.2471,11,708,1502164,0,
A013862,2021-11-24,Tarjeta,Digital,Metropolitana,5093604,18,1055838,0.2947,48,805,1808753,50,
A013863,2021-07-25,Consumo,Digital,Otras,1885668,36,721436,0.0837,24,864,628627,0,
A013864,2022-04-19,Automotriz,Sucursal,Biobío,2313195,48,567016,0.0935,21,857,610287,0,
A013865,2022-09-07,Consumo,Sucursal,Valparaíso,2933068,24,942591,0.14,34,879,486400,0,
A013866,2022-02-27,Consumo,Digital,Otras,13008942,36,1514767,0.253,31,889,8321222,16,
A013867,2021-09-06,Consumo,Sucursal,Otras,3439979,36,755265,0.1356,34,884,2496181,0,
A013868,2021-04-16,Microempresa,Digital,Valparaíso,1216367,36,432697,0.0853,23,768,915440,125,2021-09-13
A013869,2021-12-11,Tarjeta,Sucursal,Metropolitana,2380656,36,1350605,0.052,36,912,2001160,0,
A013870,2022-01-15,Consumo,Convenio,Metropolitana,1998445,24,420000,0.2231,15,794,588553,0,
A013871,2023-01-16,Consumo,Sucursal,Biobío,1126059,48,420000,0.0664,63,915,587564,62,
A013872,2023-02-14,Tarjeta,Sucursal,Metropolitana,996137,48,581242,0.0431,23,950,403305,0,
A013873,2022-07-10,Consumo,Convenio,Otras,1373751,12,1134047,0.1117,113,950,260391,0,
A013874,2023-01-09,Automotriz,Sucursal,Metropolitana,4769105,36,558868,0.2576,30,861,3795294,0,
A013875,2022-06-28,Consumo,Digital,Otras,4630925,36,654834,0.2157,11,780,2944329,0,
A013876,2023-03-16,Tarjeta,Digital,Otras,3653040,48,469001,0.178,35,765,3077409,0,
A013877,2022-06-17,Microempresa,Convenio,Biobío,3234332,36,420000,0.2409,19,786,664508,0,
A013878,2023-04-04,Tarjeta,Sucursal,Metropolitana,3768473,36,553757,0.2069,84,879,3192831,41,
A013879,2021-05-24,Automotriz,Sucursal,Otras,2223880,36,420000,0.1698,56,915,875946,0,
A013880,2023-03-16,Microempresa,Convenio,Metropolitana,3006231,12,1013057,0.2999,8,800,891228,0,
A013881,2021-11-16,Consumo,Sucursal,Metropolitana,1992978,36,660992,0.093,55,950,464332,0,
A013882,2021-02-06,Tarjeta,Digital,Metropolitana,1626632,48,420000,0.0891,58,871,825317,0,
A013883,2023-06-16,Microempresa,Convenio,Metropolitana,3543271,18,420000,0.5696,39,622,2613842,77,
A013884,2021-11-07,Tarjeta,Convenio,Otras,1430822,24,985822,0.0668,46,827,499463,0,
A013885,2023-01-30,Consumo,Digital,Metropolitana,8107536,36,1373753,0.1894,40,933,2717573,0,
A013886,2021-11-24,Tarjeta,Digital,Metropolitana,1619492,36,420000,0.1177,30,883,974550,0,
A013887,2023-06-06,Automotriz,Digital,Otras,4833826,60,991313,0.0971,48,904,2628734,0,
A013888,2021-03-08,Tarjeta,Digital,Biobío,6105969,18,948108,0.4354,13,649,1757911,0,
A013889,2022-08-21,Tarjeta,Sucursal,Valparaíso,2829523,60,522515,0.109,6,827,680970,0,
A013890,2022-08-27,Consumo,Sucursal,Metropolitana,5372731,18,1073083,0.3095,18,792,1448290,68,
A013891,2022-02-24,Consumo,Convenio,Biobío,1708292,24,645727,0.1314,31,887,225403,0,
A013892,2021-07-14,Tarjeta,Sucursal,Valparaíso,7976237,36,1089012,0.2273,33,851,5321803,0,
A013893,2022-04-24,Consumo,Sucursal,Valparaíso,1437709,48,431762,0.0791,25,869,342680,0,
A013894,2022-05-27,Consumo,Convenio,Metropolitana,7849018,48,894757,0.2059,15,773,2218615,0,
A013895,2021-06-18,Microempresa,Convenio,Otras,3068895,24,420000,0.352,48,735,2585762,0,
A013896,2023-06-22,Consumo,Digital,Metropolitana,2436245,60,420000,0.1075,54,940,1187645,0,
A013897,2022-04-01,Consumo,Convenio,Valparaíso,2673718,24,457450,0.2955,43,823,456266,36,
A013898,2022-05-30,Automotriz,Sucursal,Metropolitana,8485736,24,1462119,0.2781,24,878,4397227,0,
A013899,2021-09-26,Consumo,Digital,Valparaíso,6318313,24,803653,0.3545,14,749,3783893,0,
A013900,2022-04-18,Consumo,Convenio,Otras,3110915,18,420000,0.4578,30,647,1383011,0,
A013901,2023-01-03,Consumo,Convenio,Metropolitana,518132,60,420000,0.0247,12,822,504283,90,2023-11-29
A013902,2021-08-02,Consumo,Sucursal,Otras,2714270,48,549037,0.1112,11,853,1204896,0,
A013903,2023-03-25,Tarjeta,Sucursal,Valparaíso,1346870,24,420000,0.1533,33,825,517282,0,
A013904,2022-01-28,Consumo,Sucursal,Metropolitana,3762429,36,1774874,0.0662,34,950,3147335,0,
A013905,2022-10-05,Consumo,Sucursal,Valparaíso,2433892,24,525652,0.2155,16,812,1696372,0,
A013906,2023-03-08,Microempresa,Convenio,Otras,5603211,60,776752,0.132,35,921,4731118,0,
A013907,2022-01-25,Consumo,Sucursal,Metropolitana,2364127,60,613556,0.0763,21,872,1575727,0,
A013908,2021-01-27,Microempresa,Sucursal,Metropolitana,1698968,48,562357,0.0734,38,873,957521,90,2021-08-25
A013909,2022-08-02,Consumo,Sucursal,Metropolitana,3984686,24,716765,0.2512,28,790,2769614,0,
A013910,2023-03-02,Consumo,Sucursal,Otras,856324,18,420000,0.132,26,868,621869,0,
A013911,2022-01-01,Tarjeta,Sucursal,Metropolitana,3581352,18,481609,0.4409,38,724,2333452,148,2022-10-28
A013912,2022-10-09,Consumo,Sucursal,Metropolitana,749859,12,525853,0.1446,25,808,129804,0,
A013913,2022-05-22,Tarjeta,Digital,Biobío,2794156,36,420000,0.2159,24,826,1290797,0,
A013914,2021-12-11,Consumo,Digital,Metropolitana,1054302,36,865349,0.0401,37,902,584789,0,
A013915,2022-05-30,Automotriz,Sucursal,Metropolitana,2468195,24,420000,0.2975,27,745,406096,0,
A013916,2021-04-24,Tarjeta,Digital,Metropolitana,8733710,24,1649131,0.2584,48,809,7002692,0,
A013917,2023-05-05,Tarjeta,Digital,Metropolitana,3786138,24,428852,0.436,93,736,1520854,23,
A013918,2022-10-09,Microempresa,Digital,Metropolitana,3570062,18,420000,0.5117,24,623,2197970,301,2023-01-07
A013919,2021-06-25,Consumo,Sucursal,Valparaíso,2693889,24,523006,0.2359,39,782,1404177,0,
A013920,2022-05-22,Consumo,Convenio,Metropolitana,1571399,24,536748,0.1469,27,858,996127,0,
A013921,2023-05-06,Consumo,Convenio,Metropolitana,3202359,36,573369,0.1775,68,866,1344638,0,
A013922,2021-07-28,Microempresa,Convenio,Biobío,6352814,36,721535,0.2935,25,805,1208103,0,
A013923,2022-04-24,Consumo,Digital,Otras,4350320,36,691402,0.2068,27,829,752284,0,
A013924,2023-04-21,Microempresa,Sucursal,Biobío,3990083,12,900971,0.4003,21,739,413324,0,
A013925,2021-12-04,Consumo,Digital,Valparaíso,2665244,48,859031,0.0728,69,927,1427436,0,
A013926,2021-02-01,Microempresa,Digital,Metropolitana,2715538,60,678138,0.0799,59,859,1675839,0,
A013927,2021-02-02,Consumo,Sucursal,Metropolitana,1182691,36,787734,0.0493,88,950,566466,0,
A013928,2022-12-11,Automotriz,Digital,Biobío,4220337,12,766081,0.5106,33,751,3152272,0,
A013929,2021-09-30,Microempresa,Digital,Biobío,1330634,48,810206,0.0378,86,950,728844,52,
A013930,2023-04-22,Consumo,Digital,Otras,2184918,24,420000,0.2436,44,820,733219,17,
A013931,2021-06-23,Tarjeta,Digital,Metropolitana,4692923,36,1012088,0.1543,19,748,1370033,0,
A013932,2021-09-15,Consumo,Convenio,Metropolitana,8742360,24,986653,0.4191,43,758,3096322,0,
A013933,2021-09-19,Consumo,Digital,Metropolitana,5228115,36,695660,0.237,68,898,1918081,0,
A013934,2023-02-18,Automotriz,Sucursal,Otras,1250417,48,558264,0.0498,32,914,1062837,0,
A013935,2021-08-21,Consumo,Digital,Otras,2624685,36,451385,0.1963,50,834,872149,0,
A013936,2021-01-28,Consumo,Convenio,Valparaíso,2356454,12,1102645,0.2017,17,882,1111075,0,
A013937,2021-01-25,Consumo,Sucursal,Otras,19012835,24,2254410,0.4101,69,941,2889606,0,
A013938,2021-06-05,Consumo,Digital,Metropolitana,5829669,48,710671,0.1967,38,858,3922682,0,
A013939,2022-08-27,Microempresa,Digital,Biobío,4812227,36,706104,0.2179,40,854,3598954,0,
A013940,2022-10-19,Consumo,Sucursal,Metropolitana,7530025,36,901063,0.2597,22,817,3559774,75,
A013941,2023-02-16,Consumo,Sucursal,Metropolitana,2266928,36,420000,0.1658,19,813,1585723,0,
A013942,2021-04-05,Microempresa,Digital,Metropolitana,2849337,36,420000,0.2105,21,801,2394791,90,2022-03-31
A013943,2021-01-24,Consumo,Digital,Metropolitana,1118843,36,420000,0.0831,57,910,661039,0,
A013944,2022-05-28,Tarjeta,Sucursal,Metropolitana,986580,36,655504,0.0454,21,881,259443,0,
A013945,2022-07-26,Microempresa,Digital,Valparaíso,10372065,48,1520133,0.1584,32,922,7424357,0,
