id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
B003440,2025-05-03,Consumo,Convenio,Metropolitana,2838178,18,546634,0.3222,4,742,989915,0,
B003441,2025-04-06,Consumo,Sucursal,Otras,3295991,12,420000,0.7239,20,582,2653508,103,2025-05-06
B003442,2025-08-15,Tarjeta,Digital,Otras,1717785,60,443286,0.0741,28,803,1508925,292,2025-11-13
B003443,2025-08-02,Consumo,Digital,Biobío,3817210,60,661570,0.1058,27,870,2807646,131,2025-10-31
B003444,2025-03-14,Microempresa,Sucursal,Biobío,4896999,48,655238,0.1727,9,795,1178135,0,
B003445,2025-03-29,Automotriz,Digital,Metropolitana,2885780,36,451121,0.1967,32,746,768661,0,
B003446,2025-09-06,Consumo,Digital,Metropolitana,4107051,48,493756,0.2045,31,711,2835455,0,
B003447,2025-03-10,Consumo,Convenio,Metropolitana,3453069,24,516687,0.3204,17,769,1470656,0,
B003448,2025-12-30,Tarjeta,Sucursal,Metropolitana,3606882,24,420000,0.3893,27,649,2247336,90,2026-07-28
B003449,2025-11-17,Tarjeta,Digital,Valparaíso,3713062,48,506174,0.1709,9,798,2812239,0,
B003450,2025-01-13,Consumo,Sucursal,Biobío,980376,36,485057,0.0633,6,788,360076,0,
B003451,2025-05-10,Tarjeta,Sucursal,Otras,1344180,36,623422,0.0725,29,897,805519,31,
B003452,2025-04-16,Consumo,Convenio,Metropolitana,1442174,24,563931,0.1145,16,857,770563,0,
B003453,2025-09-02,Tarjeta,Convenio,Biobío,3457717,24,534025,0.3246,27,732,1031796,0,
B003454,2025-11-11,Automotriz,Digital,Biobío,2484505,36,714824,0.1099,16,801,1736122,0,
B003455,2025-12-05,Automotriz,Sucursal,Metropolitana,10451762,36,1162903,0.2974,13,883,1804868,0,
B003456,2025-01-22,Consumo,Digital,Otras,3464069,24,1194068,0.1362,5,801,1527717,0,
B003457,2025-12-08,Consumo,Sucursal,Metropolitana,2650063,36,573144,0.1507,22,826,1132034,36,
B003458,2025-05-06,Consumo,Digital,Valparaíso,2434392,24,726707,0.1543,41,882,985065,0,
B003459,2025-04-28,Consumo,Digital,Otras,3906338,12,761921,0.4675,40,646,3576594,267,2025-05-28
B003460,2025-02-10,Consumo,Sucursal,Valparaíso,2939436,36,591197,0.1644,14,817,417407,0,
B003461,2025-03-20,Automotriz,Sucursal,Metropolitana,2410928,48,420000,0.1302,9,748,1606789,90,2025-10-16
B003462,2025-10-06,Tarjeta,Sucursal,Valparaíso,2756971,24,420000,0.2945,10,703,2496012,90,2026-05-04
B003463,2025-12-19,Tarjeta,Digital,Metropolitana,13578395,24,1538709,0.4141,18,749,10035911,90,2026-07-17
B003464,2025-04-26,Automotriz,Digital,Otras,6170501,24,907558,0.3054,20,751,1108355,0,
B003465,2025-11-21,Microempresa,Sucursal,Metropolitana,3079322,60,546711,0.1112,41,842,1236559,0,
B003466,2025-10-25,Consumo,Digital,Otras,2499371,24,420000,0.2845,27,750,1143809,54,
B003467,2025-12-17,Microempresa,Digital,Otras,4542116,24,2222304,0.0913,19,897,875058,0,
B003468,2025-01-12,Consumo,Convenio,Metropolitana,1590469,48,420000,0.0898,10,821,301585,0,
B003469,2025-12-24,Tarjeta,Digital,Metropolitana,991818,18,420000,0.1488,13,739,355581,0,
B003470,2025-10-02,Consumo,Sucursal,Biobío,3692290,36,667421,0.1866,8,806,1358685,0,
B003471,2025-04-25,Tarjeta,Digital,Metropolitana,2092629,18,991451,0.1308,11,815,683154,0,
B003472,2025-07-14,Consumo,Sucursal,Metropolitana,7862874,60,875326,0.1595,13,789,5121494,0,
B003473,2025-12-12,Microempresa,Sucursal,Metropolitana,3577547,48,420000,0.2164,8,710,2817223,211,2026-03-12
B003474,2025-02-19,Consumo,Digital,Metropolitana,4002464,24,445870,0.4019,18,664,1964792,0,
B003475,2025-02-05,Tarjeta,Digital,Biobío,8698280,24,1259659,0.3432,15,685,7720621,111,2026-08-29
B003476,2025-01-19,Automotriz,Digital,Otras,2396115,24,420000,0.2754,39,797,556559,0,
B003477,2025-10-19,Tarjeta,Convenio,Biobío,3423527,48,620865,0.1378,31,857,1701458,0,
B003478,2025-08-23,Automotriz,Digital,Metropolitana,5653117,36,758409,0.2519,8,726,4077365,0,
B003479,2025-06-07,Consumo,Digital,Biobío,3926388,18,645234,0.4014,24,736,2628639,0,
B003480,2025-01-04,Consumo,Sucursal,Metropolitana,5179320,18,636172,0.5296,31,727,3506420,99,2025-04-04
B003481,2025-05-05,Consumo,Digital,Otras,2893410,24,420000,0.324,9,621,1885529,0,
B003482,2025-02-05,Tarjeta,Digital,Metropolitana,1733551,36,462862,0.125,12,739,1437568,302,2025-08-04
B003483,2025-01-23,Consumo,Digital,Metropolitana,818724,24,587186,0.0643,44,883,220404,0,
B003484,2025-06-10,Tarjeta,Convenio,Biobío,5866105,48,955745,0.1379,8,853,2573229,0,
B003485,2025-04-24,Tarjeta,Sucursal,Biobío,1937305,12,1020323,0.1753,13,785,1524661,0,
B003486,2025-04-20,Consumo,Sucursal,Valparaíso,2600636,24,420000,0.2864,16,763,1329716,0,
B003487,2025-01-25,Tarjeta,Digital,Otras,3307826,60,420000,0.1573,42,805,836677,0,
B003488,2025-09-18,Consumo,Digital,Otras,978745,36,420000,0.0776,40,837,99166,0,
B003489,2025-03-16,Tarjeta,Sucursal,Metropolitana,4463073,36,902188,0.1506,10,851,3896390,125,2025-07-14
B003490,2025-10-08,Automotriz,Digital,Valparaíso,4143111,36,857466,0.143,48,830,800229,0,
B003491,2025-12-30,Tarjeta,Sucursal,Metropolitana,3882321,18,832830,0.313,13,742,3552822,125,2026-07-28
B003492,2025-09-01,Consumo,Digital,Metropolitana,3640886,24,456606,0.4042,31,761,480686,0,
B003493,2025-07-16,Automotriz,Sucursal,Metropolitana,2917487,48,440763,0.1518,19,794,2471192,0,
B003494,2025-12-05,Tarjeta,Sucursal,Otras,4726549,24,592177,0.4049,20,658,3846618,256,2027-10-26
B003495,2025-03-23,Consumo,Sucursal,Metropolitana,2766009,36,420000,0.2209,25,774,1118502,0,
B003496,2025-10-18,Tarjeta,Convenio,Metropolitana,2119080,24,420000,0.2334,11,762,1171876,0,
B003497,2025-02-28,Consumo,Digital,Metropolitana,3197977,24,420000,0.3852,26,697,2153703,0,
B003498,2025-08-22,Consumo,Sucursal,Metropolitana,1088853,48,463630,0.0539,48,857,894638,0,
B003499,2025-10-06,Automotriz,Sucursal,Otras,2484209,36,424750,0.1882,21,809,2095800,0,
B003500,2025-01-09,Tarjeta,Convenio,Metropolitana,3390494,36,420000,0.2481,33,805,2107533,0,
B003501,2025-11-10,Microempresa,Convenio,Valparaíso,5230105,18,645239,0.5183,45,699,3987915,0,
B003502,2025-06-18,Consumo,Digital,Metropolitana,3486510,48,653342,0.1272,13,748,2361330,0,
B003503,2025-05-14,Consumo,Digital,Metropolitana,3051580,36,433624,0.2352,11,769,1903908,90,2026-11-05
B003504,2025-12-26,Automotriz,Sucursal,Otras,1842311,60,435406,0.0806,19,838,723520,0,
B003505,2025-04-14,Consumo,Sucursal,Valparaíso,4190688,36,626079,0.2195,6,810,2966305,0,
B003506,2025-10-20,Consumo,Convenio,Metropolitana,2788564,18,420000,0.3929,19,693,1806624,90,2025-12-19
B003507,2025-06-25,Consumo,Sucursal,Metropolitana,2489023,24,767851,0.1566,29,779,1769934,0,
B003508,2025-11-09,Automotriz,Digital,Metropolitana,8040269,24,968889,0.3822,15,754,6384194,90,2026-08-06
B003509,2025-07-17,Consumo,Sucursal,Otras,1551022,36,445369,0.1109,16,797,415238,0,
B003510,2025-02-13,Tarjeta,Digital,Metropolitana,3278324,48,831197,0.0897,17,806,1478872,0,
B003511,2025-04-29,Tarjeta,Digital,Valparaíso,1504129,60,772426,0.0383,5,817,1224686,0,
B003512,2025-11-06,Consumo,Sucursal,Metropolitana,3581306,36,420000,0.2715,23,747,3015856,0,
B003513,2025-03-28,Consumo,Sucursal,Metropolitana,1856550,36,490688,0.1266,27,863,217001,0,
B003514,2025-02-22,Consumo,Sucursal,Valparaíso,860452,24,520446,0.0757,23,813,712979,0,
B003515,2025-12-06,Consumo,Digital,Metropolitana,7707077,36,1090783,0.2161,19,774,4757818,0,
B003516,2025-08-22,Consumo,Sucursal,Biobío,3396125,18,716421,0.312,7,706,738597,0,
B003517,2025-10-14,Consumo,Sucursal,Metropolitana,4341590,24,1556526,0.1377,33,938,1861642,0,
B003518,2025-08-03,Automotriz,Sucursal,Metropolitana,3300200,36,586257,0.1786,16,822,2032879,0,
B003519,2025-12-18,Consumo,Digital,Metropolitana,2161684,24,456310,0.2156,14,797,501890,0,
B003520,2025-10-02,Tarjeta,Sucursal,Metropolitana,1481897,36,420000,0.1116,25,743,643133,0,
B003521,2025-10-14,Tarjeta,Digital,Metropolitana,3008771,18,571448,0.3269,19,713,2818028,90,2026-10-09
B003522,2025-03-30,Tarjeta,Digital,Metropolitana,2195442,36,420000,0.169,17,719,539055,0,
B003523,2025-03-19,Consumo,Sucursal,Metropolitana,1035834,48,534607,0.0444,55,886,807253,0,
B003524,2025-08-02,Consumo,Sucursal,Otras,3637080,36,752107,0.1613,60,864,1394975,0,
B003525,2025-05-14,Microempresa,Digital,Metropolitana,2093163,48,420000,0.1227,41,819,354580,84,
B003526,2025-12-12,Consumo,Digital,Metropolitana,5832647,24,809608,0.3247,7,712,1166598,0,
B003527,2025-11-12,Consumo,Digital,Metropolitana,2303497,24,420000,0.2464,20,689,865877,0,
B003528,2025-10-15,Consumo,Digital,Metropolitana,3370079,24,620786,0.2431,8,774,2836429,0,
B003529,2025-02-18,Automotriz,Convenio,Otras,3757466,24,420000,0.4037,13,639,1448453,0,
B003530,2025-07-30,Automotriz,Sucursal,Metropolitana,3779183,24,424170,0.4146,12,665,3071121,0,
B003531,2025-10-20,Automotriz,Digital,Otras,10070410,48,1926366,0.1289,17,864,2170494,0,
B003532,2025-07-29,Tarjeta,Sucursal,Metropolitana,2086368,18,420000,0.3358,8,736,469893,0,
B003533,2025-12-28,Consumo,Digital,Biobío,2022388,48,629166,0.0776,40,889,843182,0,
B003534,2025-07-23,Tarjeta,Sucursal,Metropolitana,4996979,48,581663,0.2146,31,734,538880,0,
B003535,2025-09-29,Consumo,Digital,Metropolitana,10165672,36,1213473,0.2644,13,804,2743754,0,
B003536,2025-08-03,Consumo,Digital,Biobío,1834994,24,588420,0.1516,8,826,844855,0,
B003537,2025-10-15,Tarjeta,Sucursal,Otras,1428159,48,420000,0.0825,51,867,1137060,0,
B003538,2025-08-24,Consumo,Sucursal,Valparaíso,2095316,12,1358730,0.1547,15,831,803463,0,
B003539,2025-05-12,Tarjeta,Digital,Valparaíso,3364145,36,690952,0.1564,23,821,2089720,86,
B003540,2025-11-17,Consumo,Convenio,Biobío,5250890,48,923404,0.1374,36,857,1340843,0,
B003541,2025-12-16,Consumo,Convenio,Otras,5376283,12,826760,0.6239,19,622,2642007,0,
B003542,2025-07-17,Microempresa,Digital,Otras,4209319,24,993171,0.2036,20,883,1362775,0,
B003543,2025-04-21,Tarjeta,Digital,Metropolitana,2229307,60,420000,0.1011,48,791,2117342,121,2025-12-17
B003544,2025-09-22,Consumo,Convenio,Metropolitana,9863412,18,1226433,0.5304,39,761,3293626,0,
B003545,2025-11-23,Consumo,Sucursal,Otras,2306508,24,504036,0.2238,11,795,1268893,0,
B003546,2025-09-03,Consumo,Digital,Otras,4721001,12,552059,0.8203,30,504,4354006,91,2026-05-01
B003547,2025-06-04,Tarjeta,Convenio,Metropolitana,2225776,60,420000,0.1064,39,837,1145424,0,
B003548,2025-05-17,Tarjeta,Sucursal,Metropolitana,1982725,18,420000,0.3055,54,760,986132,0,
B003549,2025-08-09,Consumo,Sucursal,Valparaíso,2114336,36,1074230,0.0604,17,882,1190412,0,
B003550,2025-07-08,Consumo,Convenio,Biobío,8607704,48,1427549,0.1493,18,869,3917453,0,
B003551,2025-11-26,Tarjeta,Sucursal,Valparaíso,3281784,48,420000,0.1842,11,732,1645072,0,
B003552,2025-03-17,Tarjeta,Sucursal,Valparaíso,2803698,36,420000,0.2148,41,753,818947,0,
B003553,2025-10-12,Consumo,Sucursal,Otras,2054832,36,420000,0.1645,9,796,289170,0,
B003554,2025-08-18,Tarjeta,Sucursal,Metropolitana,2524872,48,420000,0.1333,7,728,2046610,0,
B003555,2025-05-08,Tarjeta,Digital,Otras,5103608,12,631405,0.7719,13,521,4228292,93,2025-07-07
B003556,2025-02-16,Automotriz,Convenio,Biobío,2465915,24,420000,0.2775,61,808,2347982,267,2025-09-14
B003557,2025-08-05,Tarjeta,Sucursal,Metropolitana,4834316,24,1076396,0.2213,54,897,1417518,0,
B003558,2025-06-19,Automotriz,Digital,Metropolitana,3308539,48,420000,0.1789,10,688,994571,0,
B003559,2025-04-24,Tarjeta,Convenio,Metropolitana,3364805,48,420000,0.1799,13,775,2730998,243,2026-04-19
B003560,2025-03-03,Consumo,Sucursal,Metropolitana,2075322,36,420000,0.1575,29,788,667251,0,
B003561,2025-05-24,Automotriz,Sucursal,Otras,1884336,36,420000,0.1493,10,745,1012967,50,
B003562,2025-03-02,Consumo,Sucursal,Biobío,5092158,60,895777,0.1121,11,778,3114768,0,
B003563,2025-10-19,Automotriz,Sucursal,Otras,1095410,60,895005,0.0223,16,892,681524,0,
B003564,2025-10-13,Automotriz,Digital,Metropolitana,942464,36,590985,0.0539,18,878,522656,0,
B003565,2025-03-14,Automotriz,Digital,Metropolitana,3236874,24,783831,0.1894,6,830,1540545,0,
B003566,2025-06-25,Tarjeta,Digital,Metropolitana,1259068,36,899889,0.0441,26,774,571418,0,
B003567,2025-12-26,Tarjeta,Sucursal,Otras,2123821,60,483232,0.088,6,774,955083,0,
B003568,2025-07-29,Consumo,Convenio,Valparaíso,5881920,36,849943,0.2161,39,795,4543975,162,2025-12-26
B003569,2025-02-08,Consumo,Digital,Metropolitana,2195968,24,425215,0.2344,32,802,831011,0,
B003570,2025-04-27,Microempresa,Digital,Otras,1011941,48,420000,0.0585,11,796,488578,0,
B003571,2025-12-17,Consumo,Sucursal,Metropolitana,702909,18,420000,0.1021,3,736,129395,0,
B003572,2025-12-04,Tarjeta,Sucursal,Otras,2168907,24,960526,0.1009,21,858,1407114,0,
B003573,2025-01-25,Automotriz,Convenio,Biobío,1713691,12,420000,0.3806,18,634,207749,0,
B003574,2025-03-21,Consumo,Convenio,Otras,3613088,18,612416,0.3736,5,676,977585,0,
B003575,2025-10-13,Consumo,Sucursal,Valparaíso,5466134,12,652184,0.7692,13,593,3359480,90,2026-02-10
B003576,2025-06-18,Automotriz,Sucursal,Valparaíso,3030231,24,680937,0.1974,3,738,2504623,0,
B003577,2025-02-20,Consumo,Sucursal,Metropolitana,1019292,48,505057,0.0472,12,823,469438,0,
B003578,2025-04-13,Consumo,Digital,Metropolitana,1992019,24,420000,0.2388,15,749,477157,3,
B003579,2025-03-10,Consumo,Digital,Metropolitana,3744012,60,600095,0.1264,28,801,378979,39,
B003580,2025-09-21,Consumo,Convenio,Metropolitana,3941222,60,617209,0.122,13,786,575886,0,
B003581,2025-04-01,Consumo,Digital,Metropolitana,1881822,60,473204,0.0709,33,883,1111854,0,
B003582,2025-10-31,Consumo,Sucursal,Otras,7121955,18,904014,0.4652,15,692,4253899,0,
B003583,2025-05-07,Tarjeta,Convenio,Otras,6493870,36,968385,0.2233,23,776,797114,0,
B003584,2025-09-26,Tarjeta,Sucursal,Valparaíso,3276135,48,420000,0.1861,12,734,1095357,0,
B003585,2025-06-25,Tarjeta,Sucursal,Valparaíso,2417077,18,420000,0.3418,28,656,454106,0,
B003586,2025-07-24,Consumo,Sucursal,Metropolitana,2215826,36,447953,0.1468,17,778,1553969,252,2025-10-22
B003587,2025-05-09,Automotriz,Digital,Metropolitana,3999858,24,685215,0.2936,6,705,3102358,0,
B003588,2025-05-01,Consumo,Sucursal,Metropolitana,1634507,48,420000,0.0951,22,864,498017,0,
B003589,2025-01-04,Consumo,Sucursal,Otras,1274964,36,427437,0.0927,12,809,778557,0,
B003590,2025-02-04,Consumo,Digital,Metropolitana,1747577,48,420000,0.1004,6,771,309522,0,
B003591,2025-07-30,Consumo,Sucursal,Metropolitana,938071,48,528205,0.0407,11,833,576464,0,
B003592,2025-11-26,Automotriz,Convenio,Metropolitana,6333828,36,1921646,0.1093,43,924,1345808,0,
B003593,2025-01-16,Automotriz,Convenio,Biobío,3643803,18,420000,0.5765,12,559,2940812,90,2025-09-13
B003594,2025-06-29,Tarjeta,Convenio,Otras,8719784,18,1003972,0.5129,31,663,2463040,0,
B003595,2025-02-16,Microempresa,Sucursal,Metropolitana,3156550,24,701813,0.2022,42,873,1803703,0,
B003596,2025-09-29,Tarjeta,Digital,Otras,7748236,36,862433,0.2843,18,703,1476704,0,
B003597,2025-07-17,Tarjeta,Convenio,Metropolitana,1273997,18,420000,0.1874,20,711,853213,299,2026-10-10
B003598,2025-04-29,Automotriz,Sucursal,Biobío,2305267,36,431914,0.1793,52,832,245497,47,
B003599,2025-03-28,Tarjeta,Digital,Valparaíso,1338601,24,843458,0.0772,41,894,433496,0,
B003600,2025-06-05,Tarjeta,Sucursal,Metropolitana,2374389,48,815195,0.0649,27,845,1645964,0,
B003601,2025-03-29,Tarjeta,Convenio,Metropolitana,4569808,18,689132,0.4263,39,635,3674885,0,
B003602,2025-07-26,Tarjeta,Convenio,Otras,2597236,36,1365124,0.0604,14,863,1913323,77,
B003603,2025-01-07,Microempresa,Digital,Otras,2994979,60,420000,0.1353,11,772,1788165,0,
B003604,2025-08-08,Microempresa,Digital,Metropolitana,899377,36,420000,0.0695,24,844,566880,69,
B003605,2025-08-02,Consumo,Digital,Otras,1172584,24,666592,0.089,12,819,534213,0,
B003606,2025-06-12,Consumo,Convenio,Metropolitana,1625343,60,420000,0.0712,8,787,418718,0,
B003607,2025-07-22,Consumo,Digital,Metropolitana,3186885,60,514304,0.1236,47,821,750276,0,
B003608,2025-05-18,Consumo,Digital,Metropolitana,3407117,18,420000,0.4925,24,627,3255938,372,2026-04-13
B003609,2025-08-18,Microempresa,Digital,Otras,2066300,24,420000,0.2212,26,710,1435032,0,
B003610,2025-05-05,Consumo,Convenio,Biobío,6607511,48,862056,0.1836,18,795,1829709,0,
B003611,2025-09-23,Consumo,Convenio,Metropolitana,6191258,36,1233602,0.1651,8,817,4296556,0,
B003612,2025-02-26,Automotriz,Digital,Metropolitana,4552071,36,545414,0.2522,22,767,1347957,0,
B003613,2025-09-10,Consumo,Sucursal,Biobío,4498743,60,1031162,0.0798,29,925,3095316,0,
B003614,2025-12-19,Consumo,Sucursal,Metropolitana,728566,24,452592,0.0794,27,883,305872,0,
B003615,2025-11-13,Consumo,Sucursal,Otras,1603034,24,469885,0.1589,47,838,349396,0,
B003616,2025-09-29,Consumo,Digital,Metropolitana,7770242,24,1356123,0.278,47,835,2113028,0,
B003617,2025-02-24,Consumo,Digital,Metropolitana,2411625,18,708321,0.2247,40,808,668788,0,
B003618,2025-11-11,Consumo,Convenio,Valparaíso,4933778,36,563257,0.2845,7,690,1582595,0,
B003619,2025-07-14,Consumo,Sucursal,Metropolitana,4846935,48,1286093,0.0873,13,870,2825878,0,
B003620,2025-10-16,Consumo,Digital,Metropolitana,7647274,12,1029334,0.754,18,557,4046484,0,
B003621,2025-08-09,Tarjeta,Sucursal,Biobío,4615874,24,3191601,0.0653,11,911,3459127,0,
B003622,2025-03-29,Automotriz,Sucursal,Otras,5817403,24,702425,0.4091,13,746,607942,0,
B003623,2025-12-24,Consumo,Convenio,Valparaíso,1799803,24,492879,0.165,37,802,1114877,90,2026-08-21
B003624,2025-02-25,Consumo,Sucursal,Metropolitana,9794775,24,1090142,0.4017,42,779,2414284,0,
B003625,2025-11-09,Consumo,Digital,Metropolitana,3124515,36,492628,0.2043,20,744,1826648,0,
B003626,2025-12-21,Automotriz,Digital,Biobío,3050568,48,420000,0.1617,16,746,858389,0,
B003627,2025-12-17,Consumo,Digital,Valparaíso,6204381,36,807645,0.2282,18,774,2468328,0,
B003628,2025-12-15,Consumo,Digital,Valparaíso,10719423,24,1265083,0.4305,20,732,7582184,39,
B003629,2025-07-20,Microempresa,Convenio,Metropolitana,2692338,48,1789276,0.0364,18,902,322799,0,
B003630,2025-12-17,Consumo,Sucursal,Otras,1777701,24,1115329,0.0775,18,879,994657,0,
B003631,2025-03-04,Tarjeta,Digital,Otras,3850159,36,611654,0.2105,28,756,1217360,0,
B003632,2025-02-17,Tarjeta,Sucursal,Metropolitana,5649241,24,1011122,0.2685,16,767,3771713,75,
B003633,2025-11-25,Consumo,Convenio,Valparaíso,559601,24,420000,0.0613,9,839,239017,0,
B003634,2025-11-24,Consumo,Digital,Metropolitana,4401233,24,559196,0.359,22,672,4070091,126,2026-04-23
B003635,2025-09-11,Tarjeta,Convenio,Metropolitana,2369970,60,895196,0.05,21,805,472028,0,
B003636,2025-12-14,Tarjeta,Digital,Metropolitana,1231096,48,644664,0.0433,19,791,138852,0,
B003637,2025-12-11,Consumo,Sucursal,Metropolitana,1775369,36,433475,0.1318,11,792,1107588,0,
B003638,2025-08-19,Automotriz,Sucursal,Otras,1856502,24,420000,0.2247,53,843,1344658,0,
B003639,2025-10-29,Consumo,Sucursal,Metropolitana,3152288,18,706937,0.2846,48,857,2116942,0,
B003640,2025-05-06,Tarjeta,Sucursal,Valparaíso,813412,48,473669,0.0398,15,801,279967,0,
B003641,2025-03-21,Consumo,Sucursal,Metropolitana,4888847,24,637399,0.3388,18,753,695139,0,
B003642,2025-04-13,Consumo,Digital,Metropolitana,1433213,12,420000,0.3037,10,636,483032,0,
B003643,2025-06-22,Consumo,Convenio,Metropolitana,3556842,60,420000,0.1506,34,811,2663264,0,
B003644,2025-03-06,Automotriz,Digital,Metropolitana,3179818,60,420000,0.1454,13,755,2840021,148,2025-12-31
B003645,2025-05-07,Consumo,Sucursal,Valparaíso,2440353,18,420000,0.3478,12,740,1920391,0,
B003646,2025-09-13,Consumo,Digital,Valparaíso,12396565,36,2427415,0.152,34,869,6417938,0,
B003647,2025-12-06,Consumo,Sucursal,Otras,3996978,24,1593501,0.1271,7,871,1209256,0,
B003648,2025-12-18,Consumo,Sucursal,Valparaíso,1812432,18,420000,0.2542,12,768,1539355,0,
B003649,2025-08-16,Consumo,Digital,Metropolitana,6469836,24,1141396,0.2626,7,761,2465044,0,
B003650,2025-04-11,Consumo,Convenio,Metropolitana,969685,12,599116,0.143,15,805,246159,0,
B003651,2025-08-24,Consumo,Digital,Otras,3935695,60,732707,0.1002,18,842,3000451,0,
B003652,2025-06-02,Consumo,Digital,Biobío,849167,36,497020,0.0538,35,859,326882,0,
B003653,2025-05-09,Automotriz,Sucursal,Metropolitana,2494882,48,420000,0.132,33,763,2356281,143,2026-01-04
B003654,2025-04-14,Microempresa,Sucursal,Otras,3932958,60,648329,0.1194,8,710,766617,0,
B003655,2025-02-27,Tarjeta,Digital,Biobío,3796382,24,438933,0.4271,14,616,2731047,90,2025-10-25
B003656,2025-11-25,Tarjeta,Digital,Valparaíso,1379565,36,714036,0.0654,11,791,473025,0,
B003657,2025-07-16,Consumo,Sucursal,Metropolitana,3145377,48,420000,0.1832,9,806,758039,0,
B003658,2025-09-17,Consumo,Digital,Valparaíso,4037834,24,651164,0.2915,12,691,3752574,108,2026-03-16
B003659,2025-09-23,Consumo,Digital,Metropolitana,5539100,36,873695,0.1996,15,769,3767786,0,
B003660,2025-03-29,Tarjeta,Sucursal,Otras,3304359,24,420000,0.3981,10,605,2303598,90,2025-07-27
B003661,2025-01-29,Consumo,Digital,Biobío,6856958,60,1358474,0.096,5,810,3529859,0,
B003662,2025-03-01,Automotriz,Digital,Otras,3723632,18,420000,0.561,21,570,2818708,156,2025-07-29
B003663,2025-03-03,Tarjeta,Sucursal,Biobío,3981912,36,1259392,0.0966,22,846,3325146,0,
B003664,2025-12-13,Consumo,Convenio,Metropolitana,3682603,18,420000,0.5424,23,639,2806567,0,
B003665,2025-05-12,Consumo,Convenio,Metropolitana,1031152,60,420000,0.0447,37,874,794866,0,
B003666,2025-08-10,Consumo,Digital,Valparaíso,2816687,24,449075,0.303,12,663,2237142,0,
B003667,2025-02-01,Automotriz,Convenio,Otras,3772342,36,578339,0.2006,47,853,1257971,0,
B003668,2025-01-08,Consumo,Sucursal,Metropolitana,1358707,36,420000,0.0997,18,834,304272,0,
B003669,2025-11-05,Consumo,Convenio,Otras,1922753,12,484941,0.3729,19,731,1144782,0,
B003670,2025-11-10,Tarjeta,Digital,Valparaíso,5498550,24,659246,0.3937,11,756,3085260,226,2026-09-06
B003671,2025-03-20,Tarjeta,Sucursal,Otras,4371181,48,602824,0.1616,15,727,3544082,0,
B003672,2025-11-14,Tarjeta,Convenio,Metropolitana,4417983,36,573801,0.2284,39,767,3453421,0,
B003673,2025-05-30,Consumo,Digital,Metropolitana,6197030,24,727742,0.4039,25,715,3509194,268,2026-03-26
B003674,2025-08-10,Consumo,Sucursal,Valparaíso,2324737,24,420000,0.2673,11,758,283858,0,
B003675,2025-07-25,Consumo,Sucursal,Valparaíso,634105,36,441328,0.0469,26,875,408950,14,
B003676,2025-01-03,Tarjeta,Digital,Metropolitana,2788558,18,500302,0.3629,19,736,1863959,0,
B003677,2025-04-28,Automotriz,Sucursal,Valparaíso,2341173,18,853286,0.1658,6,861,903882,0,
B003678,2025-06-07,Consumo,Sucursal,Valparaíso,2359479,24,677725,0.1554,30,835,1012294,0,
B003679,2025-05-08,Microempresa,Digital,Valparaíso,4912889,36,930843,0.1686,22,816,1314513,0,
B003680,2025-06-12,Consumo,Sucursal,Otras,2348958,36,497348,0.1447,6,755,1084056,0,
B003681,2025-03-20,Consumo,Convenio,Biobío,5980789,48,1023062,0.1384,33,837,1306668,0,
B003682,2025-01-08,Consumo,Sucursal,Otras,3379180,48,814702,0.0984,21,897,994693,0,
B003683,2025-01-02,Tarjeta,Sucursal,Otras,2099353,36,1181936,0.0561,5,797,1846313,133,2025-11-28
B003684,2025-04-15,Microempresa,Convenio,Metropolitana,4478844,36,527421,0.2577,17,699,3278702,0,
B003685,2025-12-05,Tarjeta,Sucursal,Metropolitana,1905245,48,723337,0.0589,11,805,346937,38,
B003686,2025-03-29,Consumo,Digital,Biobío,4079017,12,603345,0.6439,22,700,1686401,0,
B003687,2025-09-24,Tarjeta,Convenio,Metropolitana,7286202,12,979206,0.6965,8,600,5632310,90,2026-01-22
B003688,2025-02-23,Automotriz,Digital,Metropolitana,6605189,36,1225263,0.1796,46,853,4215953,0,
B003689,2025-12-02,Microempresa,Digital,Valparaíso,2690638,60,654872,0.0754,22,855,606340,0,
B003690,2025-04-05,Consumo,Convenio,Biobío,1734261,24,460094,0.1896,33,795,509642,0,
B003691,2025-09-17,Automotriz,Sucursal,Metropolitana,2333572,36,420000,0.1723,27,848,1778092,0,
B003692,2025-01-28,Automotriz,Convenio,Metropolitana,2595629,12,611823,0.3882,24,672,1552534,0,
B003693,2025-04-02,Tarjeta,Convenio,Valparaíso,2157662,60,420000,0.0929,10,761,1442738,0,
B003694,2025-11-22,Consumo,Digital,Metropolitana,4316215,36,580789,0.2235,47,834,1688697,0,
B003695,2025-06-02,Tarjeta,Digital,Biobío,1410632,36,489371,0.0949,40,832,920783,0,
B003696,2025-08-29,Consumo,Digital,Metropolitana,3083861,24,843579,0.1639,22,784,2100357,0,
B003697,2025-09-15,Consumo,Convenio,Biobío,3763474,36,521548,0.2153,21,805,1583044,0,
B003698,2025-11-28,Microempresa,Sucursal,Metropolitana,4034772,48,1372133,0.0677,11,896,2683358,0,
B003699,2025-01-10,Tarjeta,Sucursal,Otras,1312780,36,649875,0.0661,11,834,556623,0,
